Name	Length
Zm00001eb109280_T001	1549
Zm00001eb109290_T001	2310
Zm00001eb109300_T001	1823
Zm00001eb109330_T001	1272
Zm00001eb109340_T001	285
Zm00001eb109360_T001	2054
Zm00001eb109370_T001	2549
Zm00001eb109380_T001	1148
Zm00001eb109390_T001	1196
Zm00001eb109400_T001	1182
Zm00001eb109410_T001	237
Zm00001eb109420_T001	330
Zm00001eb109430_T001	365
Zm00001eb109440_T001	1614
Zm00001eb109450_T001	1013
Zm00001eb109460_T001	291
Zm00001eb109480_T001	1562
Zm00001eb109490_T003	2340
Zm00001eb109500_T002	2690
Zm00001eb109510_T001	2143
Zm00001eb109520_T005	1850
Zm00001eb109530_T001	846
Zm00001eb109540_T001	524
Zm00001eb109550_T001	569
Zm00001eb109560_T001	2728
Zm00001eb109570_T001	1277
Zm00001eb109580_T001	237
Zm00001eb109590_T001	228
Zm00001eb109600_T001	237
Zm00001eb109610_T001	1199
Zm00001eb109620_T001	2319
Zm00001eb109640_T001	688
Zm00001eb109660_T001	396
Zm00001eb109670_T001	1123
Zm00001eb109680_T005	2075
Zm00001eb109690_T003	939
Zm00001eb109700_T001	1020
Zm00001eb109710_T004	1470
Zm00001eb109720_T001	642
Zm00001eb109730_T003	1505
Zm00001eb109740_T001	1622
Zm00001eb109750_T001	862
Zm00001eb109760_T001	429
Zm00001eb109770_T002	2116
Zm00001eb109780_T002	3369
Zm00001eb109790_T005	1633
Zm00001eb109800_T001	1819
Zm00001eb109810_T001	1170
Zm00001eb109820_T004	2763
Zm00001eb109830_T002	996
Zm00001eb109850_T001	556
Zm00001eb109860_T001	1446
Zm00001eb109870_T001	1571
Zm00001eb109880_T001	2539
Zm00001eb109890_T001	1220
Zm00001eb109900_T003	1841
Zm00001eb109910_T001	1206
Zm00001eb109920_T001	532
Zm00001eb109930_T001	567
Zm00001eb109950_T001	979
Zm00001eb109960_T001	1371
Zm00001eb109970_T001	2193
Zm00001eb109980_T002	2082
Zm00001eb109990_T001	3053
Zm00001eb110000_T001	1813
Zm00001eb110010_T001	2675
Zm00001eb110020_T001	1826
Zm00001eb110030_T002	2382
Zm00001eb110040_T001	2004
Zm00001eb110050_T001	2045
Zm00001eb110060_T001	471
Zm00001eb110070_T002	1049
Zm00001eb110080_T001	2619
Zm00001eb110100_T002	1056
Zm00001eb110110_T001	348
Zm00001eb110130_T001	1045
Zm00001eb110140_T001	2268
Zm00001eb110150_T001	402
Zm00001eb110160_T001	2118
Zm00001eb110200_T001	1824
Zm00001eb110210_T001	692
Zm00001eb110220_T001	507
Zm00001eb110230_T001	627
Zm00001eb110240_T001	998
Zm00001eb110250_T001	3087
Zm00001eb110260_T001	390
Zm00001eb110270_T001	711
Zm00001eb110280_T001	679
Zm00001eb110290_T001	1721
Zm00001eb110300_T001	2335
Zm00001eb110320_T001	788
Zm00001eb110330_T001	2213
Zm00001eb110340_T001	1299
Zm00001eb110350_T001	2098
Zm00001eb110360_T001	582
Zm00001eb110370_T002	2144
Zm00001eb110380_T001	3160
Zm00001eb110390_T001	2293
Zm00001eb110400_T001	907
Zm00001eb110410_T001	1776
Zm00001eb110420_T002	925
Zm00001eb110430_T001	1921
Zm00001eb110440_T001	1370
Zm00001eb110450_T001	2299
Zm00001eb110460_T003	1635
Zm00001eb110470_T002	546
Zm00001eb110480_T001	252
Zm00001eb110490_T001	2520
Zm00001eb110500_T001	719
Zm00001eb110510_T003	1491
Zm00001eb110520_T001	474
Zm00001eb110530_T003	1724
Zm00001eb110540_T004	1442
Zm00001eb110550_T002	1636
Zm00001eb110560_T002	3268
Zm00001eb110570_T001	456
Zm00001eb110580_T001	1782
Zm00001eb110590_T001	1930
Zm00001eb110600_T005	1071
Zm00001eb110610_T001	2057
Zm00001eb110620_T001	1015
Zm00001eb110630_T001	1601
Zm00001eb110640_T001	2513
Zm00001eb110650_T001	4212
Zm00001eb110660_T001	1937
Zm00001eb110670_T001	3128
Zm00001eb110680_T001	1222
Zm00001eb110690_T001	1827
Zm00001eb110710_T001	1633
Zm00001eb110720_T002	3289
Zm00001eb110730_T001	3100
Zm00001eb110740_T001	723
Zm00001eb110750_T002	722
Zm00001eb110760_T002	1314
Zm00001eb110770_T001	2107
Zm00001eb110780_T002	1747
Zm00001eb110790_T001	2017
Zm00001eb110800_T001	1869
Zm00001eb110810_T003	3639
Zm00001eb110820_T003	1668
Zm00001eb110830_T002	2797
Zm00001eb110840_T001	4793
Zm00001eb110850_T001	1444
Zm00001eb110860_T001	699
Zm00001eb110870_T002	3721
Zm00001eb110880_T001	480
Zm00001eb110890_T001	2682
Zm00001eb110900_T001	891
Zm00001eb110910_T001	1544
Zm00001eb110920_T001	1273
Zm00001eb110930_T003	1534
Zm00001eb110940_T001	794
Zm00001eb110950_T002	625
Zm00001eb110960_T001	3726
Zm00001eb110970_T002	2043
Zm00001eb110980_T001	1676
Zm00001eb110990_T001	1420
Zm00001eb111000_T001	2327
Zm00001eb111010_T001	1377
Zm00001eb111020_T002	2107
Zm00001eb111030_T001	711
Zm00001eb111040_T001	1350
Zm00001eb111050_T002	2786
Zm00001eb111070_T001	936
Zm00001eb111080_T001	1379
Zm00001eb111090_T001	606
Zm00001eb111100_T001	7084
Zm00001eb111110_T001	734
Zm00001eb111120_T001	3852
Zm00001eb111130_T004	998
Zm00001eb111140_T001	1136
Zm00001eb111150_T001	2174
Zm00001eb111160_T001	1574
Zm00001eb111170_T001	2259
Zm00001eb111180_T001	2536
Zm00001eb111190_T001	1368
Zm00001eb111200_T001	618
Zm00001eb111210_T001	687
Zm00001eb111230_T001	3584
Zm00001eb111240_T001	700
Zm00001eb111250_T001	1687
Zm00001eb111260_T001	876
Zm00001eb111270_T001	1709
Zm00001eb111280_T003	1489
Zm00001eb111290_T001	1303
Zm00001eb111300_T002	1439
Zm00001eb111310_T001	694
Zm00001eb111320_T001	309
Zm00001eb111330_T001	1966
Zm00001eb111340_T003	2448
Zm00001eb111350_T001	476
Zm00001eb111360_T001	715
Zm00001eb111370_T002	2637
Zm00001eb111380_T001	3153
Zm00001eb111390_T001	450
Zm00001eb111400_T001	3321
Zm00001eb111410_T001	513
Zm00001eb111420_T001	1805
Zm00001eb111430_T001	1413
Zm00001eb111440_T001	653
Zm00001eb111460_T001	530
Zm00001eb111470_T001	1395
Zm00001eb111480_T001	892
Zm00001eb111490_T002	2304
Zm00001eb111500_T001	2491
Zm00001eb111510_T001	2465
Zm00001eb111520_T001	2336
Zm00001eb111540_T001	937
Zm00001eb111550_T001	3167
Zm00001eb111560_T001	1639
Zm00001eb111570_T004	3827
Zm00001eb111590_T001	2395
Zm00001eb111600_T001	1425
Zm00001eb111610_T001	1775
Zm00001eb111620_T001	1163
Zm00001eb111630_T002	4433
Zm00001eb111640_T002	2513
Zm00001eb111650_T002	2339
Zm00001eb111660_T002	2572
Zm00001eb111670_T001	2142
Zm00001eb111680_T001	2173
Zm00001eb111690_T004	1252
Zm00001eb111700_T001	1838
Zm00001eb111710_T001	1627
Zm00001eb111720_T001	2097
Zm00001eb111730_T001	938
Zm00001eb111740_T001	1091
Zm00001eb111750_T001	1204
Zm00001eb111760_T001	6194
Zm00001eb111770_T001	1065
Zm00001eb111780_T001	1003
Zm00001eb111790_T003	3524
Zm00001eb111800_T001	1447
Zm00001eb111810_T005	3594
Zm00001eb111820_T002	1619
Zm00001eb111830_T001	3498
Zm00001eb111850_T001	375
Zm00001eb111860_T003	1725
Zm00001eb111890_T002	3682
Zm00001eb111900_T001	1927
Zm00001eb111910_T001	1734
Zm00001eb111920_T001	1945
Zm00001eb111930_T001	264
Zm00001eb111940_T001	480
Zm00001eb111950_T001	555
Zm00001eb111960_T005	3761
Zm00001eb111970_T001	3640
Zm00001eb111980_T002	2416
Zm00001eb111990_T003	2165
Zm00001eb112000_T001	1741
Zm00001eb112020_T001	2278
Zm00001eb112030_T001	1503
Zm00001eb112040_T002	1062
Zm00001eb112050_T001	2649
Zm00001eb112060_T001	390
Zm00001eb112070_T001	864
Zm00001eb112080_T002	2487
Zm00001eb112090_T002	4066
Zm00001eb112100_T001	696
Zm00001eb112110_T001	315
Zm00001eb112120_T001	1314
Zm00001eb112130_T001	1369
Zm00001eb112140_T001	2238
Zm00001eb112150_T001	2022
Zm00001eb112170_T001	3688
Zm00001eb112180_T001	2451
Zm00001eb112190_T002	3363
Zm00001eb112200_T001	1418
Zm00001eb112210_T001	1664
Zm00001eb112220_T001	2417
Zm00001eb112230_T001	726
Zm00001eb112240_T001	1538
Zm00001eb112250_T001	1602
Zm00001eb112260_T001	1149
Zm00001eb112270_T001	1380
Zm00001eb112280_T001	1286
Zm00001eb112290_T001	552
Zm00001eb112300_T001	1146
Zm00001eb112310_T001	951
Zm00001eb112330_T001	867
Zm00001eb112340_T001	1512
Zm00001eb112350_T001	836
Zm00001eb112360_T001	2305
Zm00001eb112370_T001	414
Zm00001eb112380_T001	2623
Zm00001eb112390_T002	488
Zm00001eb112400_T001	2234
Zm00001eb112420_T001	336
Zm00001eb112430_T001	297
Zm00001eb112440_T001	411
Zm00001eb112450_T001	618
Zm00001eb112460_T002	1335
Zm00001eb112470_T002	1362
Zm00001eb112480_T003	1874
Zm00001eb112490_T001	273
Zm00001eb112510_T001	2115
Zm00001eb112520_T001	414
Zm00001eb112530_T003	1742
Zm00001eb112540_T001	2376
Zm00001eb112550_T001	3774
Zm00001eb112560_T001	1566
Zm00001eb112570_T001	482
Zm00001eb112580_T001	2401
Zm00001eb112590_T001	1925
Zm00001eb112600_T003	2581
Zm00001eb112610_T001	821
Zm00001eb112620_T001	598
Zm00001eb112630_T002	1895
Zm00001eb112640_T001	799
Zm00001eb112650_T001	1022
Zm00001eb112660_T001	853
Zm00001eb112670_T001	1980
Zm00001eb112680_T002	1880
Zm00001eb112690_T002	1724
Zm00001eb112700_T001	3404
Zm00001eb112710_T001	524
Zm00001eb112720_T001	994
Zm00001eb112740_T002	2923
Zm00001eb112750_T001	2808
Zm00001eb112760_T001	1270
Zm00001eb112770_T001	3308
Zm00001eb112790_T001	351
Zm00001eb112800_T001	333
Zm00001eb112810_T001	1508
Zm00001eb112820_T001	1341
Zm00001eb112830_T004	2981
Zm00001eb112840_T001	1054
Zm00001eb112850_T001	1435
Zm00001eb112860_T001	412
Zm00001eb112870_T001	2786
Zm00001eb112880_T001	465
Zm00001eb112890_T001	2495
Zm00001eb112900_T001	1476
Zm00001eb112910_T001	510
Zm00001eb112920_T001	423
Zm00001eb112930_T001	1270
Zm00001eb112940_T001	858
Zm00001eb112950_T001	2550
Zm00001eb112960_T001	783
Zm00001eb112970_T001	705
Zm00001eb112980_T001	1323
Zm00001eb112990_T003	1634
Zm00001eb113010_T001	2369
Zm00001eb113020_T001	261
Zm00001eb113030_T002	2809
Zm00001eb113040_T001	818
Zm00001eb113050_T001	3368
Zm00001eb113060_T001	1095
Zm00001eb113070_T001	782
Zm00001eb113080_T002	1517
Zm00001eb113090_T001	1447
Zm00001eb113100_T001	1256
Zm00001eb113110_T001	1149
Zm00001eb113120_T001	270
Zm00001eb113130_T001	222
Zm00001eb113140_T001	1916
Zm00001eb113150_T001	1700
Zm00001eb113160_T001	336
Zm00001eb113170_T005	2195
Zm00001eb113180_T001	953
Zm00001eb113190_T001	1864
Zm00001eb113200_T003	899
Zm00001eb113210_T001	366
Zm00001eb113220_T001	1951
Zm00001eb113240_T001	3568
Zm00001eb113250_T001	364
Zm00001eb113260_T001	591
Zm00001eb113280_T002	904
Zm00001eb113290_T002	4108
Zm00001eb113300_T001	1788
Zm00001eb113310_T001	548
Zm00001eb113320_T001	608
Zm00001eb113330_T001	2028
Zm00001eb113350_T001	790
Zm00001eb113360_T003	3990
Zm00001eb113370_T001	751
Zm00001eb113380_T002	2136
Zm00001eb113390_T001	345
Zm00001eb113400_T001	942
Zm00001eb113410_T001	1202
Zm00001eb113430_T001	417
Zm00001eb113460_T001	549
Zm00001eb113470_T001	4363
Zm00001eb113480_T001	534
Zm00001eb113490_T001	846
Zm00001eb113500_T001	686
Zm00001eb113510_T001	1466
Zm00001eb113520_T001	867
Zm00001eb113530_T003	3269
Zm00001eb113540_T001	249
Zm00001eb113550_T001	1384
Zm00001eb113570_T001	1859
Zm00001eb113580_T001	1070
Zm00001eb113590_T001	740
Zm00001eb113600_T001	2417
Zm00001eb113610_T005	3307
Zm00001eb113620_T001	1113
Zm00001eb113630_T001	507
Zm00001eb113640_T001	1089
Zm00001eb113650_T001	1000
Zm00001eb113660_T001	1648
Zm00001eb113670_T001	1047
Zm00001eb113680_T001	1662
Zm00001eb113690_T001	1478
Zm00001eb113700_T001	1802
Zm00001eb113710_T001	1480
Zm00001eb113720_T001	706
Zm00001eb113730_T001	1925
Zm00001eb113740_T001	1669
Zm00001eb113750_T001	573
Zm00001eb113760_T001	393
Zm00001eb113770_T001	475
Zm00001eb113780_T002	2411
Zm00001eb113790_T002	1874
Zm00001eb113800_T001	1084
Zm00001eb113810_T001	669
Zm00001eb113820_T001	862
Zm00001eb113830_T001	436
Zm00001eb113840_T001	372
Zm00001eb113850_T001	564
Zm00001eb113870_T005	1230
Zm00001eb113880_T001	2211
Zm00001eb113900_T002	3539
Zm00001eb113910_T001	867
Zm00001eb113920_T001	1650
Zm00001eb113930_T001	243
Zm00001eb113940_T001	1959
Zm00001eb113950_T001	1639
Zm00001eb113960_T001	494
Zm00001eb113970_T004	3524
Zm00001eb113980_T002	552
Zm00001eb113990_T001	873
Zm00001eb114000_T001	434
Zm00001eb114020_T001	1379
Zm00001eb114030_T001	3072
Zm00001eb114050_T001	5793
Zm00001eb114060_T001	2755
Zm00001eb114070_T002	2361
Zm00001eb114080_T001	357
Zm00001eb114090_T001	1693
Zm00001eb114100_T001	837
Zm00001eb114110_T001	426
Zm00001eb114120_T001	3229
Zm00001eb114130_T001	1976
Zm00001eb114140_T001	1764
Zm00001eb114150_T001	1015
Zm00001eb114160_T001	424
Zm00001eb114170_T001	5961
Zm00001eb114180_T001	261
Zm00001eb114200_T006	1987
Zm00001eb114210_T001	609
Zm00001eb114220_T001	964
Zm00001eb114230_T001	486
Zm00001eb114240_T001	3814
Zm00001eb114250_T001	1899
Zm00001eb114260_T001	1597
Zm00001eb114270_T006	2528
Zm00001eb114280_T001	2448
Zm00001eb114290_T001	1896
Zm00001eb114300_T001	2626
Zm00001eb114310_T001	1948
Zm00001eb114320_T002	2191
Zm00001eb114330_T002	1998
Zm00001eb114340_T001	885
Zm00001eb114350_T001	321
Zm00001eb114360_T001	1272
Zm00001eb114370_T004	2632
Zm00001eb114380_T002	1116
Zm00001eb114390_T001	1353
Zm00001eb114410_T001	566
Zm00001eb114430_T002	3988
Zm00001eb114440_T001	1177
Zm00001eb114450_T001	888
Zm00001eb114460_T001	333
Zm00001eb114470_T001	1056
Zm00001eb114480_T001	1459
Zm00001eb114490_T001	4711
Zm00001eb114500_T001	807
Zm00001eb114510_T001	729
Zm00001eb114520_T001	4219
Zm00001eb114530_T001	1566
Zm00001eb114540_T001	353
Zm00001eb114550_T001	507
Zm00001eb114560_T001	501
Zm00001eb114570_T001	273
Zm00001eb114580_T001	1009
Zm00001eb114590_T001	759
Zm00001eb114600_T001	2933
Zm00001eb114610_T002	943
Zm00001eb114620_T001	594
Zm00001eb114640_T001	399
Zm00001eb114650_T001	516
Zm00001eb114660_T001	3534
Zm00001eb114680_T001	426
Zm00001eb114690_T001	3927
Zm00001eb114700_T001	1356
Zm00001eb114710_T001	1531
Zm00001eb114720_T001	504
Zm00001eb114730_T001	665
Zm00001eb114740_T001	2262
Zm00001eb114760_T001	830
Zm00001eb114770_T001	2549
Zm00001eb114780_T001	2984
Zm00001eb114790_T002	2194
Zm00001eb114800_T001	513
Zm00001eb114810_T001	771
Zm00001eb114820_T002	2094
Zm00001eb114830_T002	1646
Zm00001eb114840_T001	574
Zm00001eb114860_T002	1362
Zm00001eb114870_T001	417
Zm00001eb114880_T004	2714
Zm00001eb114890_T001	993
Zm00001eb114900_T001	519
Zm00001eb114910_T001	579
Zm00001eb114920_T001	660
Zm00001eb114930_T001	552
Zm00001eb114940_T001	321
Zm00001eb114950_T002	2382
Zm00001eb114960_T001	440
Zm00001eb114970_T001	1611
Zm00001eb114980_T001	2940
Zm00001eb114990_T005	3197
Zm00001eb115000_T001	2579
Zm00001eb115010_T001	2173
Zm00001eb115030_T001	3470
Zm00001eb115040_T001	707
Zm00001eb115050_T002	3551
Zm00001eb115060_T001	1588
Zm00001eb115070_T001	480
Zm00001eb115090_T001	1898
Zm00001eb115100_T001	1542
Zm00001eb115110_T001	1791
Zm00001eb115120_T003	2305
Zm00001eb115140_T001	785
Zm00001eb115150_T001	1224
Zm00001eb115160_T001	909
Zm00001eb115180_T001	738
Zm00001eb115200_T002	5356
Zm00001eb115210_T001	686
Zm00001eb115220_T004	2050
Zm00001eb115230_T001	267
Zm00001eb115240_T003	2587
Zm00001eb115250_T002	2301
Zm00001eb115270_T001	1839
Zm00001eb115290_T002	2575
Zm00001eb115300_T002	2634
Zm00001eb115310_T001	558
Zm00001eb115320_T001	588
Zm00001eb115330_T001	1080
Zm00001eb115340_T001	1491
Zm00001eb115350_T001	729
Zm00001eb115360_T001	318
Zm00001eb115370_T001	2751
Zm00001eb115380_T003	1540
Zm00001eb115390_T001	2223
Zm00001eb115400_T001	867
Zm00001eb115410_T001	279
Zm00001eb115420_T001	621
Zm00001eb115430_T001	315
Zm00001eb115440_T001	842
Zm00001eb115450_T001	893
Zm00001eb115470_T001	893
Zm00001eb115480_T001	701
Zm00001eb115490_T003	2251
Zm00001eb115500_T001	951
Zm00001eb115510_T001	678
Zm00001eb115520_T001	951
Zm00001eb115530_T001	1251
Zm00001eb115540_T001	951
Zm00001eb115550_T001	831
Zm00001eb115560_T001	1581
Zm00001eb115570_T001	951
Zm00001eb115580_T001	685
Zm00001eb115590_T001	951
Zm00001eb115600_T001	2959
Zm00001eb115610_T001	951
Zm00001eb115620_T001	519
Zm00001eb115630_T001	951
Zm00001eb115650_T004	3893
Zm00001eb115660_T001	804
Zm00001eb115670_T001	567
Zm00001eb115680_T003	1535
Zm00001eb115720_T001	3846
Zm00001eb115730_T001	853
Zm00001eb115740_T002	1819
Zm00001eb115750_T001	1521
Zm00001eb115760_T001	698
Zm00001eb115770_T002	3695
Zm00001eb115790_T001	267
Zm00001eb115800_T001	3450
Zm00001eb115810_T001	543
Zm00001eb115820_T001	716
Zm00001eb115830_T002	4476
Zm00001eb115840_T001	1246
Zm00001eb115850_T001	363
Zm00001eb115870_T002	2152
Zm00001eb115880_T003	2186
Zm00001eb115890_T001	714
Zm00001eb115900_T002	4206
Zm00001eb115910_T001	249
Zm00001eb115920_T001	3158
Zm00001eb115930_T001	1742
Zm00001eb115940_T001	4290
Zm00001eb115950_T001	2026
Zm00001eb115970_T001	2156
Zm00001eb115980_T001	2245
Zm00001eb115990_T003	2159
Zm00001eb116000_T001	1047
Zm00001eb116010_T003	1434
Zm00001eb116020_T006	5184
Zm00001eb116030_T001	531
Zm00001eb116040_T001	336
Zm00001eb116050_T001	398
Zm00001eb116060_T002	1416
Zm00001eb116070_T001	878
Zm00001eb116080_T001	548
Zm00001eb116090_T001	669
Zm00001eb116100_T001	540
Zm00001eb116120_T001	571
Zm00001eb116130_T001	468
Zm00001eb116140_T001	571
Zm00001eb116150_T001	1842
Zm00001eb116160_T002	2811
Zm00001eb116170_T001	474
Zm00001eb116180_T001	1116
Zm00001eb116200_T001	1819
Zm00001eb116210_T001	1338
Zm00001eb116230_T001	1470
Zm00001eb116240_T001	2010
Zm00001eb116250_T002	2726
Zm00001eb116260_T001	690
Zm00001eb116270_T001	2436
Zm00001eb116280_T002	3160
Zm00001eb116290_T001	975
Zm00001eb116310_T005	2864
Zm00001eb116330_T001	639
Zm00001eb116340_T002	2739
Zm00001eb116350_T001	1358
Zm00001eb116370_T001	2785
Zm00001eb116380_T001	2031
Zm00001eb116390_T001	1137
Zm00001eb116400_T002	1454
Zm00001eb116410_T001	1351
Zm00001eb116420_T002	2597
Zm00001eb116430_T001	366
Zm00001eb116440_T003	2016
Zm00001eb116460_T001	2270
Zm00001eb116470_T002	2064
Zm00001eb116480_T001	2122
Zm00001eb116500_T001	3952
Zm00001eb116510_T001	5767
Zm00001eb116520_T001	1575
Zm00001eb116530_T002	2177
Zm00001eb116540_T001	346
Zm00001eb116550_T001	807
Zm00001eb116560_T002	1059
Zm00001eb116570_T003	3173
Zm00001eb116580_T004	2743
Zm00001eb116590_T001	1837
Zm00001eb116610_T001	2293
Zm00001eb116620_T001	3280
Zm00001eb116630_T001	1089
Zm00001eb116640_T001	1649
Zm00001eb116650_T001	2741
Zm00001eb116670_T004	2118
Zm00001eb116680_T001	1017
Zm00001eb116690_T001	1203
Zm00001eb116700_T001	366
Zm00001eb116710_T001	394
Zm00001eb116720_T001	1955
Zm00001eb116730_T002	2684
Zm00001eb116740_T001	816
Zm00001eb116750_T003	2303
Zm00001eb116760_T001	354
Zm00001eb116770_T001	1888
Zm00001eb116780_T001	2735
Zm00001eb116790_T001	336
Zm00001eb116800_T004	2228
Zm00001eb116810_T001	2539
Zm00001eb116820_T002	517
Zm00001eb116830_T001	1060
Zm00001eb116840_T001	1386
Zm00001eb116850_T003	943
Zm00001eb116860_T001	360
Zm00001eb116880_T001	1854
Zm00001eb116890_T001	1192
Zm00001eb116910_T001	450
Zm00001eb116920_T001	2672
Zm00001eb116930_T002	1565
Zm00001eb116940_T005	2081
Zm00001eb116950_T002	2507
Zm00001eb116960_T002	1035
Zm00001eb116970_T002	4662
Zm00001eb116980_T001	981
Zm00001eb117000_T001	1255
Zm00001eb117010_T001	1115
Zm00001eb117020_T001	513
Zm00001eb117030_T002	2678
Zm00001eb117040_T001	1311
Zm00001eb117050_T001	2256
Zm00001eb117060_T004	2832
Zm00001eb117070_T001	2740
Zm00001eb117080_T003	2416
Zm00001eb117090_T001	633
Zm00001eb117100_T001	2130
Zm00001eb117110_T001	1335
Zm00001eb117130_T001	2363
Zm00001eb117140_T001	759
Zm00001eb117150_T001	1364
Zm00001eb117160_T001	495
Zm00001eb117170_T001	1615
Zm00001eb117180_T003	1677
Zm00001eb117190_T001	1803
Zm00001eb117200_T001	451
Zm00001eb117210_T003	4056
Zm00001eb117220_T001	3545
Zm00001eb117230_T002	2031
Zm00001eb117240_T001	1674
Zm00001eb117260_T001	918
Zm00001eb117280_T001	852
Zm00001eb117290_T001	846
Zm00001eb117300_T001	2397
Zm00001eb117310_T001	1005
Zm00001eb117320_T001	465
Zm00001eb117330_T001	1077
Zm00001eb117350_T002	1722
Zm00001eb117360_T001	585
Zm00001eb117370_T001	2165
Zm00001eb117380_T001	2540
Zm00001eb117390_T001	524
Zm00001eb117400_T004	3489
Zm00001eb117410_T001	881
Zm00001eb117420_T001	1173
Zm00001eb117430_T001	860
Zm00001eb117440_T001	700
Zm00001eb117450_T001	1748
Zm00001eb117460_T001	2256
Zm00001eb117470_T001	1416
Zm00001eb117480_T001	1997
Zm00001eb117490_T001	666
Zm00001eb117500_T004	5248
Zm00001eb117510_T001	420
Zm00001eb117520_T003	1505
Zm00001eb117530_T003	1052
Zm00001eb117540_T001	2003
Zm00001eb117550_T001	1874
Zm00001eb117560_T002	2801
Zm00001eb117580_T001	354
Zm00001eb117590_T001	2806
Zm00001eb117600_T001	3424
Zm00001eb117610_T001	4047
Zm00001eb117620_T001	1855
Zm00001eb117630_T001	389
Zm00001eb117640_T005	1834
Zm00001eb117650_T001	345
Zm00001eb117660_T001	1961
Zm00001eb117670_T001	1150
Zm00001eb117680_T001	819
Zm00001eb117690_T001	559
Zm00001eb117700_T001	3473
Zm00001eb117720_T001	3593
Zm00001eb117730_T001	756
Zm00001eb117740_T003	2029
Zm00001eb117750_T002	2500
Zm00001eb117760_T001	708
Zm00001eb117770_T001	1783
Zm00001eb117790_T001	2851
Zm00001eb117800_T001	2434
Zm00001eb117810_T001	2521
Zm00001eb117820_T001	1765
Zm00001eb117830_T001	2408
Zm00001eb117840_T001	697
Zm00001eb117850_T001	1541
Zm00001eb117860_T001	385
Zm00001eb117870_T002	3126
Zm00001eb117890_T001	1350
Zm00001eb117900_T001	2726
Zm00001eb117910_T001	1587
Zm00001eb117920_T002	2039
Zm00001eb117930_T001	1813
Zm00001eb117940_T001	1769
Zm00001eb117950_T001	539
Zm00001eb117960_T001	594
Zm00001eb117970_T001	2798
Zm00001eb117980_T001	3037
Zm00001eb118010_T001	1551
Zm00001eb118020_T001	1332
Zm00001eb118030_T002	2195
Zm00001eb118040_T001	2801
Zm00001eb118050_T001	1620
Zm00001eb118060_T003	3500
Zm00001eb118070_T003	4412
Zm00001eb118080_T001	1960
Zm00001eb118090_T001	1609
Zm00001eb118100_T002	1495
Zm00001eb118110_T001	309
Zm00001eb118120_T003	1164
Zm00001eb118130_T001	903
Zm00001eb118140_T002	2556
Zm00001eb118150_T001	3098
Zm00001eb118170_T001	354
Zm00001eb118180_T002	5994
Zm00001eb118200_T001	2675
Zm00001eb118210_T001	980
Zm00001eb118220_T001	3601
Zm00001eb118230_T001	911
Zm00001eb118240_T001	1662
Zm00001eb118250_T001	1371
Zm00001eb118270_T001	1128
Zm00001eb118280_T001	1111
Zm00001eb118290_T002	2776
Zm00001eb118300_T001	1705
Zm00001eb118310_T001	405
Zm00001eb118320_T001	2770
Zm00001eb118330_T001	1332
Zm00001eb118340_T005	1605
Zm00001eb118350_T002	3234
Zm00001eb118360_T001	2009
Zm00001eb118370_T001	1662
Zm00001eb118380_T001	852
Zm00001eb118390_T001	405
Zm00001eb118400_T001	2797
Zm00001eb118410_T001	2872
Zm00001eb118420_T002	2587
Zm00001eb118430_T001	1551
Zm00001eb118440_T001	933
Zm00001eb118450_T001	1233
Zm00001eb118460_T001	900
Zm00001eb435140_T001	472
Zm00001eb435150_T001	670
Zm00001eb435160_T001	843
Zm00001eb435170_T001	832
Zm00001eb435180_T001	2017
Zm00001eb435190_T001	1128
Zm00001eb435200_T001	712
Zm00001eb435210_T001	1391
Zm00001eb435220_T001	838
Zm00001eb435230_T001	978
Zm00001eb435250_T001	1517
Zm00001eb435260_T001	602
Zm00001eb435270_T001	2123
Zm00001eb435280_T001	350
Zm00001eb435290_T001	870
Zm00001eb435300_T001	747
Zm00001eb435310_T001	1102
Zm00001eb435330_T001	616
Zm00001eb435340_T001	1072
Zm00001eb435350_T001	798
Zm00001eb435360_T001	472
Zm00001eb435370_T001	694
Zm00001eb435380_T002	983
Zm00001eb435390_T001	2017
Zm00001eb435400_T001	712
Zm00001eb435410_T001	1427
Zm00001eb435420_T001	1033
Zm00001eb435430_T001	978
Zm00001eb435440_T001	3498
Zm00001eb435450_T001	1544
Zm00001eb435460_T001	1405
Zm00001eb435470_T001	602
Zm00001eb435480_T001	1934
